user_id,openness,extraversion,agreeableness,conscientiousness,neuroticism,personality_label
U1189,0,1,0,0,0,Creative Explorer
U1190,0,0,0,0,0,Adventurous and curious
U1191,0,0,0,0,0,Adventurous and curious
U1192,0,0,0,0,0,Adventurous and curious
U1193,1,0,1,0,0,Adventurous and curious
U1194,0,0,0,0,0,Adventurous and curious
U1195,2,1,1,1,1,Adventurous and curious
U1196,0,2,0,0,0,Creative Explorer
U1197,0,1,0,0,0,Creative Explorer
U1198,1,0,0,0,0,Adventurous and curious
U1199,0,2,0,0,0,Creative Explorer
U1200,3,1,0,0,0,Adventurous and curious
U1201,3,8,0,2,2,Creative Explorer
U1202,2,5,0,0,0,Creative Explorer
U1203,1,1,0,0,0,Adventurous and curious
U1204,2,1,0,0,0,Adventurous and curious
U1205,1,0,0,1,1,Adventurous and curious
U1206,2,1,0,0,0,Adventurous and curious
U1207,1,0,0,0,0,Adventurous and curious
U1208,0,0,0,0,0,Adventurous and curious
U1209,4,0,0,1,1,Adventurous and curious
U1210,1,4,0,0,0,Creative Explorer
U1211,1,0,1,0,0,Adventurous and curious
U1212,2,0,0,0,0,Adventurous and curious
U1213,2,2,0,0,0,Adventurous and curious
U1214,1,1,0,0,0,Adventurous and curious
U1215,2,1,0,0,0,Adventurous and curious
U1216,2,2,0,0,0,Adventurous and curious
U1217,1,4,0,0,0,Creative Explorer
U1218,2,2,0,0,0,Adventurous and curious
U1219,0,3,0,1,1,"Influencer Type and sociability, energy from others"
U1220,2,1,0,1,1,Adventurous and curious
U1221,1,0,0,0,0,Adventurous and curious
U1222,7,7,0,0,0,Adventurous and curious
U1223,2,0,0,1,1,Adventurous and curious
U1224,1,4,0,0,0,Creative Explorer
U1225,2,0,0,0,0,Adventurous and curious
U1226,2,0,0,1,1,Adventurous and curious
U1227,2,1,0,0,0,Adventurous and curious
U1228,1,0,0,0,0,Adventurous and curious
U1229,3,1,0,1,1,Adventurous and curious
U1230,3,0,0,0,0,Adventurous and curious
U1231,1,0,0,0,0,Adventurous and curious
U1232,0,1,0,0,0,Creative Explorer
U1233,2,0,0,0,0,Adventurous and curious
U1234,1,0,0,0,0,Adventurous and curious
U1235,1,0,0,0,0,Adventurous and curious
U1236,2,0,0,0,0,Adventurous and curious
U1237,1,0,0,0,0,Adventurous and curious
U1238,1,0,0,1,0,Adventurous and curious
U1239,0,3,0,5,1,Highly Motivated
U1240,1,1,0,10,5,Goal-Oriented
U1241,0,1,0,3,0,Balanced Personality
U1242,0,1,0,4,0,Calm & Stable
U1243,0,0,0,3,1,Balanced Personality
U1244,0,0,0,1,0,Balanced Personality
U1245,0,1,0,3,1,Balanced Personality
U1246,0,2,0,1,0,"Influencer Type and sociability, energy from others"
U1247,0,0,0,1,0,Balanced Personality
U1248,0,2,0,2,0,"Influencer Type and sociability, energy from others"
U1249,0,0,0,2,0,Balanced Personality
U1250,0,0,0,1,0,Balanced Personality
U1251,0,0,0,2,0,Balanced Personality
U1252,1,4,0,4,2,"Influencer Type and sociability, energy from others"
U1253,0,1,0,5,1,Highly Motivated
U1254,1,3,0,7,1,Highly Motivated
U1255,0,0,0,2,0,Balanced Personality
U1256,0,0,0,2,0,Balanced Personality
U1257,0,0,0,3,1,Balanced Personality
U1258,1,0,0,2,0,Balanced Personality
U1259,0,0,0,2,1,Balanced Personality
U1260,1,4,0,4,1,"Influencer Type and sociability, energy from others"
U1261,0,0,0,2,0,Balanced Personality
U1262,0,1,0,3,1,Balanced Personality
U1263,1,1,0,9,1,Goal-Oriented
U1264,0,0,0,3,0,Balanced Personality
U1265,2,0,0,2,1,Adventurous and curious
U1266,0,3,0,2,0,"Influencer Type and sociability, energy from others"
U1267,0,0,0,1,0,Balanced Personality
U1268,0,2,0,3,0,Balanced Personality
U1269,0,0,0,1,0,Balanced Personality
U1270,0,0,0,1,0,Balanced Personality
U1271,0,3,0,1,0,"Influencer Type and sociability, energy from others"
U1272,1,0,1,3,0,Supportive Personality
U1273,0,4,0,2,1,"Influencer Type and sociability, energy from others"
U1274,0,0,1,6,2,Supportive Personality
U1275,0,0,0,2,0,Balanced Personality
U1276,1,2,0,3,1,Balanced Personality
U1277,0,1,0,3,2,Emotional
U1278,0,0,0,4,1,Calm & Stable
U1279,0,1,0,2,1,Balanced Personality
U1280,1,3,0,2,1,"Influencer Type and sociability, energy from others"
U1281,1,3,0,3,1,"Influencer Type and sociability, energy from others"
U1282,0,1,0,2,0,Balanced Personality
U1283,0,1,0,1,0,"Influencer Type and sociability, energy from others"
U1284,3,1,0,3,1,Adventurous and curious
U1285,2,0,1,2,1,Adventurous and curious
U1286,2,3,0,7,3,Highly Motivated
U1287,0,0,0,0,0,Adventurous and curious
U1288,1,3,0,1,0,"Influencer Type and sociability, energy from others"
U1289,0,1,0,2,0,Balanced Personality
U1290,1,1,0,4,1,Highly Motivated
U1291,2,2,0,5,2,Highly Motivated
U1292,1,0,0,5,1,Highly Motivated
U1293,0,1,0,1,0,"Influencer Type and sociability, energy from others"
U1294,0,1,0,2,0,Balanced Personality
U1295,2,1,0,11,1,Goal-Oriented
U1296,0,0,0,2,0,Balanced Personality
U1297,1,1,0,8,1,Goal-Oriented
U1298,2,1,0,4,1,Highly Motivated
U1299,0,0,0,1,0,Balanced Personality
U1300,1,1,1,1,0,Adventurous and curious
U1301,0,1,0,1,0,"Influencer Type and sociability, energy from others"
U1302,0,0,0,1,0,Balanced Personality
U1303,1,1,0,2,1,Balanced Personality
U1304,4,2,0,2,1,Adventurous and curious
U1305,0,0,0,0,0,Adventurous and curious
U1306,0,2,0,0,0,Creative Explorer
U1307,0,0,0,1,0,Balanced Personality
U1308,0,2,0,0,0,Creative Explorer
U1309,0,1,0,0,0,Creative Explorer
U1310,0,0,0,0,0,Adventurous and curious
U1311,0,0,0,0,0,Adventurous and curious
U1312,0,0,0,0,0,Adventurous and curious
U1313,0,0,0,0,0,Adventurous and curious
U1314,0,1,0,0,0,Creative Explorer
U1315,0,0,0,0,0,Adventurous and curious
U1316,0,0,0,0,0,Adventurous and curious
U1317,0,0,0,0,0,Adventurous and curious
U1318,0,1,0,0,0,Creative Explorer
U1319,0,0,0,0,0,Adventurous and curious
U1320,0,0,0,0,0,Adventurous and curious
U1321,0,4,1,0,0,"Influencer Type and sociability, energy from others"
U1322,0,0,0,0,0,Adventurous and curious
U1323,0,0,0,0,0,Adventurous and curious
U1324,0,3,0,0,0,Creative Explorer
U1325,0,0,0,1,0,Balanced Personality
U1326,1,1,0,0,0,Adventurous and curious
U1327,0,0,0,0,0,Adventurous and curious
U1328,1,0,0,0,0,Adventurous and curious
U1329,0,0,0,0,0,Adventurous and curious
U1330,1,1,0,0,0,Adventurous and curious
U1331,1,4,0,0,0,Creative Explorer
U1332,0,0,0,0,0,Adventurous and curious
U1333,0,1,0,0,0,Creative Explorer
U1334,0,3,0,0,0,Creative Explorer
U1335,0,0,0,0,0,Adventurous and curious
U1336,0,2,0,1,0,"Influencer Type and sociability, energy from others"
U1337,0,0,0,0,0,Adventurous and curious
U1338,0,1,0,0,0,Creative Explorer
U1339,0,0,0,1,0,Balanced Personality
U1340,0,2,0,0,0,Creative Explorer
U1341,1,0,0,0,0,Adventurous and curious
U1342,0,0,0,0,0,Adventurous and curious
U1343,0,0,0,0,0,Adventurous and curious
U1344,0,0,0,0,0,Adventurous and curious
U1345,0,1,0,1,0,"Influencer Type and sociability, energy from others"
U1346,1,2,0,0,0,Creative Explorer
U1347,0,0,0,0,0,Adventurous and curious
U1348,0,0,0,0,0,Adventurous and curious
U1349,0,1,0,1,0,"Influencer Type and sociability, energy from others"
U1350,0,0,0,0,0,Adventurous and curious
U1351,0,1,0,2,0,Balanced Personality
U1352,0,1,0,0,0,Creative Explorer
U1353,0,0,0,0,0,Adventurous and curious
U1354,1,3,0,0,0,Creative Explorer
U1355,0,0,0,0,0,Adventurous and curious
U1356,1,0,0,0,0,Adventurous and curious
U1357,1,4,0,0,0,Creative Explorer
U1358,0,0,0,0,0,Adventurous and curious
U1359,1,0,0,0,0,Adventurous and curious
U1360,1,1,0,0,0,Adventurous and curious
U1361,0,0,0,0,0,Adventurous and curious
U1362,1,2,0,0,0,Creative Explorer
U1363,1,0,0,0,0,Adventurous and curious
U1364,0,1,0,0,0,Creative Explorer
U1365,0,0,0,0,0,Adventurous and curious
U1366,0,0,0,0,0,Adventurous and curious
U1367,1,0,0,0,0,Adventurous and curious
U1368,1,1,0,0,0,Adventurous and curious
U1369,0,0,0,0,0,Adventurous and curious
U1370,0,0,0,0,0,Adventurous and curious
U1371,0,2,0,0,0,Creative Explorer
U1372,1,0,0,0,0,Adventurous and curious
U1373,0,1,0,0,0,Creative Explorer
U1374,1,0,0,0,0,Adventurous and curious
U1375,1,3,0,0,0,Creative Explorer
U1376,1,1,0,0,0,Adventurous and curious
U1377,0,5,0,0,0,Creative Explorer
U1378,0,2,0,0,0,Creative Explorer
U1379,1,3,0,0,0,Creative Explorer
U1380,0,0,0,0,0,Adventurous and curious
U1381,0,0,0,1,0,Balanced Personality
U1382,0,1,0,0,0,Creative Explorer
U1383,3,1,1,0,0,Adventurous and curious
U1384,0,0,0,0,0,Adventurous and curious
U1385,0,0,0,0,0,Adventurous and curious
U1386,0,4,0,0,0,Creative Explorer
U1387,0,1,0,0,0,Creative Explorer
U1388,1,3,0,0,0,Creative Explorer
U1389,0,3,0,0,0,Creative Explorer
U1390,0,1,0,0,0,Creative Explorer
U1391,0,0,0,0,0,Adventurous and curious
U1392,1,1,0,0,0,Adventurous and curious
U1393,0,1,0,0,0,Creative Explorer
U1394,0,0,0,0,0,Adventurous and curious
U1395,0,0,0,0,0,Adventurous and curious
U1396,0,0,0,0,0,Adventurous and curious
U1397,1,2,0,1,1,"Influencer Type and sociability, energy from others"
U1398,0,1,0,0,0,Creative Explorer
U1399,0,1,0,0,0,Creative Explorer
U1400,0,2,0,0,0,Creative Explorer
U1401,0,0,0,0,0,Adventurous and curious
U1402,0,0,0,0,0,Adventurous and curious
U1403,0,0,0,0,0,Adventurous and curious
U1404,3,4,0,0,0,Creative Explorer
U1405,0,0,0,0,0,Adventurous and curious
U1406,0,1,0,0,0,Creative Explorer
U1407,0,0,0,0,0,Adventurous and curious
U1408,0,1,0,0,0,Creative Explorer
U1409,0,2,0,0,0,Creative Explorer
U1410,0,0,0,0,0,Adventurous and curious
U1411,0,0,0,0,0,Adventurous and curious
U1412,1,3,0,0,0,Creative Explorer
U1413,0,1,0,0,0,Creative Explorer
U1414,0,0,0,0,0,Adventurous and curious
U1415,0,0,0,0,0,Adventurous and curious
U1416,0,0,0,0,0,Adventurous and curious
U1417,0,0,0,0,0,Adventurous and curious
U1418,0,0,0,0,0,Adventurous and curious
U1419,0,0,0,0,0,Adventurous and curious
U1420,0,1,0,0,0,Creative Explorer
U1421,0,0,0,0,0,Adventurous and curious
U1422,0,1,0,0,0,Creative Explorer
U1423,0,3,0,0,0,Creative Explorer
U1424,0,0,0,0,0,Adventurous and curious
U1425,0,2,0,0,0,Creative Explorer
U1426,1,2,0,0,0,Creative Explorer
U1427,0,1,0,0,0,Creative Explorer
U1428,1,2,0,0,0,Creative Explorer
U1429,0,0,0,0,0,Adventurous and curious
U1430,0,0,0,0,0,Adventurous and curious
U1431,3,7,0,0,0,Creative Explorer
U1432,0,2,0,0,0,Creative Explorer
U1433,0,2,0,0,0,Creative Explorer
U1434,0,5,0,0,0,Creative Explorer
U1435,0,2,0,0,0,Creative Explorer
U1436,0,4,0,0,0,Creative Explorer
U1437,2,3,0,0,0,Creative Explorer
U1438,0,1,0,0,0,Creative Explorer
U1439,0,2,0,0,0,Creative Explorer
U1440,0,2,0,0,0,Creative Explorer
U1441,1,1,0,0,0,Adventurous and curious
U1442,0,1,0,0,0,Creative Explorer
U1443,0,2,0,3,0,Balanced Personality
U1444,0,1,0,0,0,Creative Explorer
U1445,0,2,0,0,0,Creative Explorer
U1446,0,1,0,0,0,Creative Explorer
U1447,0,1,0,0,0,Creative Explorer
U1448,0,2,0,0,0,Creative Explorer
U1449,1,2,0,0,0,Creative Explorer
U1450,2,1,0,0,0,Adventurous and curious
U1451,0,2,0,0,0,Creative Explorer
U1452,0,2,0,0,0,Creative Explorer
U1453,1,4,0,0,0,Creative Explorer
U1454,1,1,0,0,0,Adventurous and curious
U1455,0,0,0,0,0,Adventurous and curious
U1456,0,1,0,0,0,Creative Explorer
U1457,0,0,0,0,0,Adventurous and curious
U1458,0,0,0,0,0,Adventurous and curious
U1459,0,0,0,0,0,Adventurous and curious
U1460,0,0,0,0,0,Adventurous and curious
U1461,0,0,0,0,0,Adventurous and curious
U1462,0,0,0,0,0,Adventurous and curious
U1463,0,2,0,0,0,Creative Explorer
U1464,0,1,0,0,0,Creative Explorer
U1465,0,0,0,0,0,Adventurous and curious
U1466,0,1,0,0,0,Creative Explorer
U1467,0,0,0,0,0,Adventurous and curious
U1468,0,0,0,0,0,Adventurous and curious
U1469,0,0,0,0,0,Adventurous and curious
U1470,0,5,0,0,0,Creative Explorer
U1471,0,1,0,0,0,Creative Explorer
U1472,0,2,0,0,0,Creative Explorer
U1473,0,0,0,0,0,Adventurous and curious
U1474,0,1,0,0,0,Creative Explorer
U1475,0,2,0,0,0,Creative Explorer
U1476,0,3,0,0,0,Creative Explorer
U1477,0,1,0,0,0,Creative Explorer
U1478,0,1,0,0,0,Creative Explorer
U1479,0,2,0,0,0,Creative Explorer
U1480,0,2,0,0,0,Creative Explorer
U1481,0,1,0,0,0,Creative Explorer
U1482,0,1,0,0,0,Creative Explorer
U1483,0,1,0,0,0,Creative Explorer
U1484,0,2,0,0,0,Creative Explorer
U1485,0,1,0,0,0,Creative Explorer
U1486,0,1,0,0,0,Creative Explorer
U1487,0,1,0,0,0,Creative Explorer
U1488,0,2,0,0,0,Creative Explorer
U1489,0,1,0,0,0,Creative Explorer
U1490,0,1,0,0,0,Creative Explorer
U1491,0,7,0,0,0,Creative Explorer
U1492,0,2,0,0,0,Creative Explorer
U1493,0,1,0,0,0,Creative Explorer
U1494,1,2,0,0,0,Creative Explorer
U1495,0,0,0,0,0,Adventurous and curious
U1496,1,0,0,0,0,Adventurous and curious
U1497,0,1,0,0,0,Creative Explorer
U1498,0,0,0,0,0,Adventurous and curious
U1499,0,1,0,0,0,Creative Explorer
U1500,0,6,0,0,0,Creative Explorer
U1501,1,2,0,0,0,Creative Explorer
U1502,0,0,0,0,0,Adventurous and curious
U1503,1,2,0,1,0,"Influencer Type and sociability, energy from others"
U1504,0,11,0,0,0,Creative Explorer
U1505,0,0,0,0,0,Adventurous and curious
U1506,0,0,0,0,0,Adventurous and curious
U1507,0,0,0,0,0,Adventurous and curious
U1508,0,0,0,0,0,Adventurous and curious
U1509,1,5,0,0,0,Creative Explorer
U1510,1,3,0,0,0,Creative Explorer
U1511,0,0,0,0,0,Adventurous and curious
U1512,0,0,0,0,0,Adventurous and curious
U1513,0,0,0,0,0,Adventurous and curious
U1514,0,0,0,0,0,Adventurous and curious
U1515,0,1,0,0,0,Creative Explorer
U1516,0,0,0,0,0,Adventurous and curious
U1517,0,0,0,0,0,Adventurous and curious
U1518,0,2,0,0,0,Creative Explorer
U1519,0,1,0,0,0,Creative Explorer
U1520,0,0,0,0,0,Adventurous and curious
U1521,0,0,0,0,0,Adventurous and curious
U1522,4,4,0,0,0,Adventurous and curious
U1523,0,0,0,0,0,Adventurous and curious
U1524,0,0,0,0,0,Adventurous and curious
U1525,0,1,0,0,0,Creative Explorer
U1526,0,3,0,0,0,Creative Explorer
U1527,0,3,0,0,0,Creative Explorer
U1528,0,3,0,0,0,Creative Explorer
U1529,0,0,0,1,1,Emotionally Sensitive
U1530,0,0,0,0,0,Adventurous and curious
U1531,1,2,0,0,0,Creative Explorer
U1532,0,0,0,0,0,Adventurous and curious
U1533,0,1,0,0,0,Creative Explorer
U1534,1,2,0,0,0,Creative Explorer
U1535,0,0,0,0,0,Adventurous and curious
U1536,1,0,0,0,0,Adventurous and curious
U1537,0,1,0,0,0,Creative Explorer
U1538,0,4,0,0,0,Creative Explorer
U1539,0,2,0,0,0,Creative Explorer
U1540,1,2,0,0,0,Creative Explorer
U1541,0,1,0,0,0,Creative Explorer
U1542,1,2,0,0,0,Creative Explorer
U1543,2,3,0,0,0,Creative Explorer
U1544,0,2,0,0,0,Creative Explorer
U1545,0,0,0,0,0,Adventurous and curious
U1546,1,0,0,0,0,Adventurous and curious
U1547,0,2,0,0,0,Creative Explorer
U1548,1,1,0,0,0,Adventurous and curious
U1549,1,1,0,0,0,Adventurous and curious
U1550,0,0,0,0,0,Adventurous and curious
U1551,0,4,0,0,0,Creative Explorer
U1552,1,2,0,0,0,Creative Explorer
U1553,0,6,0,0,0,Creative Explorer
U1554,0,0,0,0,0,Adventurous and curious
U1555,0,0,0,0,0,Adventurous and curious
U1556,0,1,0,0,0,Creative Explorer
U1557,1,4,0,0,0,Creative Explorer
U1558,0,2,0,0,0,Creative Explorer
U1559,1,2,0,0,0,Creative Explorer
U1560,0,3,0,0,0,Creative Explorer
U1561,1,1,0,0,0,Adventurous and curious
U1562,0,3,0,0,0,Creative Explorer
U1563,0,0,0,0,0,Adventurous and curious
U1564,2,4,0,0,0,Creative Explorer
U1565,0,3,0,0,0,Creative Explorer
U1566,0,0,0,0,0,Adventurous and curious
U1567,0,0,0,0,0,Adventurous and curious
U1568,0,2,0,0,0,Creative Explorer
U1569,0,0,0,0,0,Adventurous and curious
U1570,0,3,0,0,0,Creative Explorer
U1571,0,2,0,0,0,Creative Explorer
U1572,0,2,0,1,1,"Influencer Type and sociability, energy from others"
U1573,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U1574,0,1,0,0,0,Creative Explorer
U1575,1,1,0,1,1,Adventurous and curious
U1576,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U1577,0,1,0,0,0,Creative Explorer
U1578,0,0,0,0,0,Adventurous and curious
U1579,0,1,0,0,0,Creative Explorer
U1580,0,0,0,0,0,Adventurous and curious
U1581,0,4,0,0,0,Creative Explorer
U1582,0,1,0,0,0,Creative Explorer
U1583,0,1,0,0,0,Creative Explorer
U1584,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U1585,0,0,0,0,0,Adventurous and curious
U1586,0,0,0,0,0,Adventurous and curious
U1587,1,3,0,0,0,Creative Explorer
U1588,0,2,0,0,0,Creative Explorer
U1589,0,6,0,0,0,Creative Explorer
U1590,0,6,0,0,0,Creative Explorer
U1591,0,4,0,0,0,Creative Explorer
U1592,0,1,0,0,0,Creative Explorer
U1593,1,3,0,0,0,Creative Explorer
U1594,0,3,0,0,0,Creative Explorer
U1595,0,3,0,0,0,Creative Explorer
U1596,0,4,0,1,1,"Influencer Type and sociability, energy from others"
U1597,0,4,0,0,0,Creative Explorer
U1598,0,3,0,0,0,Creative Explorer
U1599,0,1,0,0,0,Creative Explorer
U1600,0,4,0,0,0,Creative Explorer
U1601,0,1,0,0,0,Creative Explorer
U1602,0,4,0,0,0,Creative Explorer
U1603,0,3,0,0,0,Creative Explorer
U1604,0,1,0,0,0,Creative Explorer
U1605,0,8,0,0,0,Creative Explorer
U1606,0,6,0,0,0,Creative Explorer
U1607,1,5,0,0,0,Creative Explorer
U1608,0,4,0,0,0,Creative Explorer
U1609,1,4,0,0,0,Creative Explorer
U1610,0,4,0,0,0,Creative Explorer
U1611,0,1,0,0,0,Creative Explorer
U1612,1,7,0,1,1,Creative Explorer
U1613,0,4,0,0,0,Creative Explorer
U1614,0,1,0,3,3,Emotionally Sensitive
U1615,0,4,0,0,0,Creative Explorer
U1616,0,3,0,0,0,Creative Explorer
U1617,0,2,0,0,0,Creative Explorer
U1618,0,2,0,0,0,Creative Explorer
U1619,0,1,0,0,0,Creative Explorer
U1620,0,2,0,0,0,Creative Explorer
U1621,0,2,0,0,0,Creative Explorer
U1622,1,4,0,0,0,Creative Explorer
U1623,1,3,0,0,0,Creative Explorer
U1624,0,2,0,0,0,Creative Explorer
U1625,0,2,0,0,0,Creative Explorer
U1626,0,1,0,0,0,Creative Explorer
U1627,0,1,0,1,0,"Influencer Type and sociability, energy from others"
U1628,0,1,0,0,0,Creative Explorer
U1629,0,1,0,0,0,Creative Explorer
U1630,0,1,0,0,0,Creative Explorer
U1631,1,4,0,0,0,Creative Explorer
U1632,0,2,0,0,0,Creative Explorer
U1633,1,2,0,0,0,Creative Explorer
U1634,0,3,0,0,0,Creative Explorer
U1635,0,0,0,0,0,Adventurous and curious
U1636,1,2,0,0,0,Creative Explorer
U1637,0,2,0,0,0,Creative Explorer
U1638,1,2,0,0,0,Creative Explorer
U1639,0,5,0,0,0,Creative Explorer
U1640,0,3,0,0,0,Creative Explorer
U1641,0,2,0,0,0,Creative Explorer
U1642,0,0,0,0,0,Adventurous and curious
U1643,0,2,0,0,0,Creative Explorer
U1644,0,0,0,0,0,Adventurous and curious
U1645,1,1,0,0,0,Adventurous and curious
U1646,1,2,0,0,0,Creative Explorer
U1647,0,1,0,0,0,Creative Explorer
U1648,0,1,0,0,0,Creative Explorer
U1649,0,4,0,0,0,Creative Explorer
U1650,0,3,0,0,0,Creative Explorer
U1651,1,7,0,0,0,Creative Explorer
U1652,0,2,0,0,0,Creative Explorer
U1653,0,4,0,0,0,Creative Explorer
U1654,1,3,0,0,0,Creative Explorer
U1655,3,4,0,0,0,Creative Explorer
U1656,0,6,1,0,0,Creative Explorer
U1657,0,2,0,0,0,Creative Explorer
U1658,0,3,0,0,0,Creative Explorer
U1659,0,4,0,0,0,Creative Explorer
U1660,0,3,0,0,0,Creative Explorer
U1661,0,2,0,0,0,Creative Explorer
U1662,0,1,0,0,0,Creative Explorer
U1663,0,4,1,0,0,"Influencer Type and sociability, energy from others"
U1664,0,2,0,0,0,Creative Explorer
U1665,1,2,0,0,0,Creative Explorer
U1666,1,6,0,0,0,Creative Explorer
U1667,0,6,1,0,0,Creative Explorer
U1668,0,3,0,0,0,Creative Explorer
U1669,0,4,0,0,0,Creative Explorer
U1670,1,4,0,0,0,Creative Explorer
U1671,0,2,0,0,0,Creative Explorer
U1672,0,1,0,0,0,Creative Explorer
U1673,0,1,0,0,0,Creative Explorer
U1674,1,5,0,0,0,Creative Explorer
U1675,0,4,0,0,0,Creative Explorer
U1676,1,7,0,0,0,Creative Explorer
U1677,1,6,1,0,1,Creative Explorer
U1678,0,3,0,0,0,Creative Explorer
U1679,0,2,0,0,0,Creative Explorer
U1680,0,1,0,0,0,Creative Explorer
U1681,0,4,0,0,0,Creative Explorer
U1682,0,3,0,0,0,Creative Explorer
U1683,0,8,0,0,0,Creative Explorer
U1684,0,4,0,0,0,Creative Explorer
U1685,0,2,0,0,0,Creative Explorer
U1686,1,5,0,0,0,Creative Explorer
U1687,1,2,0,0,0,Creative Explorer
U1688,0,5,0,0,0,Creative Explorer
U1689,0,0,0,0,0,Adventurous and curious
U1690,0,1,0,0,0,Creative Explorer
U1691,0,0,0,0,0,Adventurous and curious
U1692,0,0,0,0,0,Adventurous and curious
U1693,0,1,0,0,0,Creative Explorer
U1694,0,0,0,0,0,Adventurous and curious
U1695,0,0,0,0,0,Adventurous and curious
U1696,0,0,0,0,0,Adventurous and curious
U1697,0,0,0,0,0,Adventurous and curious
U1698,0,0,0,0,0,Adventurous and curious
U1699,0,1,0,0,0,Creative Explorer
U1700,0,0,0,0,0,Adventurous and curious
U1701,0,0,0,0,0,Adventurous and curious
U1702,0,2,1,0,0,"Influencer Type and sociability, energy from others"
U1703,0,2,0,1,1,"Influencer Type and sociability, energy from others"
U1704,0,0,0,0,0,Adventurous and curious
U1705,0,0,0,0,0,Adventurous and curious
U1706,0,1,1,0,0,"Influencer Type and sociability, energy from others"
U1707,0,0,0,0,0,Adventurous and curious
U1708,0,0,0,0,0,Adventurous and curious
U1709,1,2,0,0,0,Creative Explorer
U1710,0,2,0,0,0,Creative Explorer
U1711,0,0,0,0,0,Adventurous and curious
U1712,0,2,0,0,0,Creative Explorer
U1713,0,2,0,0,0,Creative Explorer
U1714,0,1,0,0,0,Creative Explorer
U1715,0,0,0,0,0,Adventurous and curious
U1716,0,1,0,0,0,Creative Explorer
U1717,0,0,0,0,0,Adventurous and curious
U1718,0,1,0,0,0,Creative Explorer
U1719,0,2,0,0,0,Creative Explorer
U1720,1,9,0,0,0,Creative Explorer
U1721,0,6,0,0,0,Creative Explorer
U1722,0,1,0,0,0,Creative Explorer
U1723,0,0,0,0,0,Adventurous and curious
U1724,0,3,0,0,0,Creative Explorer
U1725,0,1,0,0,0,Creative Explorer
U1726,0,3,0,0,0,Creative Explorer
U1727,0,0,0,0,0,Adventurous and curious
U1728,0,2,0,0,0,Creative Explorer
U1729,1,2,0,0,0,Creative Explorer
U1730,0,1,0,0,0,Creative Explorer
U1731,0,2,0,0,0,Creative Explorer
U1732,0,0,0,0,0,Adventurous and curious
U1733,0,2,0,0,0,Creative Explorer
U1734,0,0,0,0,0,Adventurous and curious
U1735,1,0,1,0,0,Adventurous and curious
U1736,0,2,0,0,0,Creative Explorer
U1737,1,2,0,1,0,"Influencer Type and sociability, energy from others"
U1738,2,3,0,0,0,Creative Explorer
U1739,0,1,0,0,0,Creative Explorer
U1740,0,1,0,0,0,Creative Explorer
U1741,0,1,0,0,0,Creative Explorer
U1742,1,1,0,0,0,Adventurous and curious
U1743,0,0,0,0,0,Adventurous and curious
U1744,0,2,1,0,1,"Influencer Type and sociability, energy from others"
U1745,0,0,0,0,0,Adventurous and curious
U1746,0,0,0,0,0,Adventurous and curious
U1747,0,0,0,0,0,Adventurous and curious
U1748,1,0,0,0,0,Adventurous and curious
U1749,0,0,0,0,0,Adventurous and curious
U1750,0,0,0,0,0,Adventurous and curious
U1751,0,0,0,0,0,Adventurous and curious
U1752,0,0,0,0,0,Adventurous and curious
U1753,0,1,0,0,0,Creative Explorer
U1754,1,2,0,0,0,Creative Explorer
U1755,0,0,0,1,1,Emotionally Sensitive
U1756,0,0,0,0,0,Adventurous and curious
U1757,0,0,0,0,0,Adventurous and curious
U1758,0,0,0,0,0,Adventurous and curious
U1759,0,0,0,0,0,Adventurous and curious
U1760,0,0,0,0,0,Adventurous and curious
U1761,2,0,0,0,0,Adventurous and curious
U1762,0,1,0,0,0,Creative Explorer
U1763,4,2,0,0,0,Adventurous and curious
U1764,3,0,0,1,1,Adventurous and curious
U1765,0,3,0,1,0,"Influencer Type and sociability, energy from others"
U1766,0,0,0,0,0,Adventurous and curious
U1767,0,0,0,0,0,Adventurous and curious
U1768,0,0,0,0,0,Adventurous and curious
U1769,0,0,0,0,0,Adventurous and curious
U1770,0,0,0,0,0,Adventurous and curious
U1771,7,9,0,1,1,Creative Explorer
U1772,0,0,0,1,1,Emotionally Sensitive
U1773,0,1,0,0,0,Creative Explorer
U1774,1,2,0,1,1,"Influencer Type and sociability, energy from others"
U1775,0,0,0,0,0,Adventurous and curious
U1776,0,0,0,0,0,Adventurous and curious
U1777,0,0,0,0,0,Adventurous and curious
U1778,3,4,0,0,0,Creative Explorer
U1779,0,0,0,0,0,Adventurous and curious
U1780,0,0,0,0,0,Adventurous and curious
U1781,0,0,0,0,0,Adventurous and curious
U1782,0,1,0,0,0,Creative Explorer
U1783,0,1,0,0,0,Creative Explorer
U1784,1,3,0,0,0,Creative Explorer
U1785,1,1,0,0,0,Adventurous and curious
U1786,1,1,0,0,0,Adventurous and curious
U1787,0,0,0,0,0,Adventurous and curious
U1788,0,0,0,0,0,Adventurous and curious
U1789,1,1,0,0,0,Adventurous and curious
U1790,1,1,0,0,0,Adventurous and curious
U1791,0,1,0,0,0,Creative Explorer
U1792,0,1,0,0,0,Creative Explorer
U1793,1,1,0,0,0,Adventurous and curious
U1794,0,0,0,0,0,Adventurous and curious
U1795,1,0,0,0,0,Adventurous and curious
U1796,0,0,0,0,0,Adventurous and curious
